Image_Name,Area_mm2,Perimeter_mm,Diameter_mm,Roundness,Aspect_Ratio,Solidity,Convexity,Particle_Count,Target
RRC_Lx2_sh_DMSO_021023_4x_9.tif,5369.0526686250005,302.07279807633165,89.59192863464355,0.7394082491396022,1.0206880665672253,0.9666723440937958,1.1317533343320987,7,Healthy
RRC_Lx2_sh_REG+_28.09.23_4x_30.tif,3703.069224,240.19604041814804,75.00384251403808,0.8065661786031989,1.053637600460551,0.9787370838117107,1.0876537080475368,5,Healthy
RRC_Lx2_scr_REG+TGFB_28.09.23_4x_23.tif,3109.463798625,217.6867107784152,72.70504197692871,0.8245776030874578,1.2281979937692775,0.9807277775748054,1.0686666873563,5,Healthy
HuH7_Lx2_scr_DMSO+TGFB_051023_4x_21.tif,7182.53490825,342.0995501713157,100.66914239501953,0.7712276707826016,1.0617921562831716,0.9735949587045043,1.1151642221608822,10,Healthy
RRC_Lx2_sh_DMSO_28.09.23_4x_13.tif,3300.324150375,227.2188596019745,70.58178895568848,0.8032998942549416,1.0134728413627285,0.9767004713612341,1.0853964503890547,9,Healthy
RRC_Lx2_scr_DMSO_28.09.23_4x_11.tif,3052.240444125,218.8262119642496,65.69394140625,0.8009952151914914,1.0345260155414349,0.9733358780505824,1.0950034448872341,2,Healthy
RRC_Lx2_scr_REG+_28.09.23_4x_26.tif,3532.769895375,238.85764279943706,74.55480931091309,0.7781206317334008,1.0292932464371998,0.9704083959547535,1.0950454127087146,4,Healthy
Huh7_Lx2_scr_DMSO+TGFB_021023_4x_24.tif,6119.211461625,316.4953021726012,96.1590991973877,0.7676633189019741,1.076792557159735,0.9706469611872286,1.1104913400445406,3,Healthy
RRC_Lx2_scr_DMSO_28.09.23_4x_10.tif,4199.35247325,266.3921836785078,82.20947016906739,0.7436168755054333,1.1720823416236807,0.9559920361100002,1.1140807336160852,11,Healthy
RRC_Lx2_sh_DMSO_28.09.23_4x_12.tif,3718.7457975,244.1096794885397,76.837994430542,0.7842171855471419,1.0595595312285162,0.9725728596530204,1.0893968264349432,3,Healthy
RRC_Lx2_sh_DMSO+TGFB_021023_4x_8.tif,4659.91939125,268.5873980625272,81.30401582336427,0.8117401065969162,1.0061119011242388,0.9790258009823923,1.0897267518358238,1,Healthy
Huh7_Lx2_sh_DMSO_28.09.23_4x_8.tif,2693.0499885,220.58074730354548,66.47218167114258,0.695535132026114,1.142201962521924,0.9426536377029018,1.1389976688128542,7,Healthy
RRC_Lx2_sh_REG+_28.09.23_4x_25.tif,3806.58866625,248.4047503311038,77.17677822875977,0.7752218780374335,1.1406335841722919,0.9685469094624533,1.0967960379643618,3,Healthy
RRC_Lx2_sh_REG+_28.09.23_4x_31.tif,3668.89738275,244.15396978640558,78.57883763122558,0.773424364050256,1.0047666321733701,0.971122546489583,1.0913171414457399,5,Healthy
