Image_Name,Area_mm2,Perimeter_mm,Diameter_mm,Particle_Count,Target
Huh7_Lx2_scr_DMSO_28.09.23_4x_16.tif,1.177673625,5.645036642253399,2.1969761266708376,17,
Huh7_Lx2_scr_DMSO_28.09.23_4x_17.tif,2804.0795133750003,212.43128536587955,65.90239283752442,17,
Huh7_Lx2_scr_DMSO_28.09.23_4x_18.tif,1.081143,4.025357761502266,1.4305808515548706,17,
Huh7_Lx2_scr_DMSO_28.09.23_4x_19.tif,2.162286,5.597357761502266,1.8711976804733277,17,
Huh7_Lx2_scr_DMSO_28.09.23_4x_20.tif,28.901269125,22.072039458990098,7.559544885635376,47,
